Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Avg Temp,Avg Temp Flag,Penman PET,Penman PET Flag,Rainfall,Rainfall Flag
Grand Forks,47.83633,-97.066838,846,2000,6,28,16.075,,5.283,,7.62,
Grand Forks,47.83633,-97.066838,846,2000,6,29,17.76,,6.426,,0,
Grand Forks,47.83633,-97.066838,846,2000,6,30,21.705,,7.544,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,1,21.81,,5.156,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,2,17.775,,3.404,,1.778,
Grand Forks,47.83633,-97.066838,846,2000,7,3,18.765,,3.454,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,4,22.92,,5.283,,32.766,
Grand Forks,47.83633,-97.066838,846,2000,7,5,22.04,,5.944,,2.54,
Grand Forks,47.83633,-97.066838,846,2000,7,6,21.685,,3.2,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,7,20.03,,1.372,,32.258,
Grand Forks,47.83633,-97.066838,846,2000,7,8,22.765,,4.267,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,9,22.145,,5.029,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,10,21.715,,5.867,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,11,18.885,,1.372,,5.08,
Grand Forks,47.83633,-97.066838,846,2000,7,12,22.705,,6.655,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,13,22.24,,6.655,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,14,22.82,,6.248,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,15,22.46,,6.604,,1.27,
Grand Forks,47.83633,-97.066838,846,2000,7,16,19.085,,6.807,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,17,14.42,,6.198,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,18,14.8,,4.064,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,19,15.115,,2.235,,1.016,
Grand Forks,47.83633,-97.066838,846,2000,7,20,15.81,,5.639,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,21,16.38,,5.867,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,22,17.15,,5.436,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,23,21.695,,6.782,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,24,22.385,,5.105,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,25,20.52,,4.623,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,7,26,22.845,,6.223,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,27,21.67,,6.274,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,28,22.855,,5.969,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,29,22.53,,6.198,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,30,25.435,,6.96,,0,
Grand Forks,47.83633,-97.066838,846,2000,7,31,26.015,,5.055,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,1,21.77,,7.29,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,2,20.866,,5.867,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,3,20.985,,2.616,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,4,21.265,,5.817,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,5,24.165,,5.029,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,6,21.635,,6.045,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,7,19.275,,5.588,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,8,21.53,,7.29,,5.334,
Grand Forks,47.83633,-97.066838,846,2000,8,9,21.075,,7.061,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,10,22.325,,6.553,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,11,27.685,,6.858,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,12,24.53,,7.315,,3.556,
Grand Forks,47.83633,-97.066838,846,2000,8,13,19.295,,5.283,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,14,21.91,,3.81,,1.016,
Grand Forks,47.83633,-97.066838,846,2000,8,15,17.61,,7.29,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,16,12.895,,1.016,,10.414,
Grand Forks,47.83633,-97.066838,846,2000,8,17,17.265,,3.581,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,8,18,16.005,,4.572,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,19,19.025,,4.75,,3.302,
Grand Forks,47.83633,-97.066838,846,2000,8,20,19.61,,2.083,,1.27,
Grand Forks,47.83633,-97.066838,846,2000,8,21,18.725,,6.325,,5.588,
Grand Forks,47.83633,-97.066838,846,2000,8,22,17.34,,5.08,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,23,19.488,,5.664,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,24,22.22,,6.045,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,25,23.5,,3.912,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,26,22.495,,5.994,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,27,22.87,,3.302,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,28,15.94,,3.632,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,8,29,16.203,,5.512,,0,
Grand Forks,47.83633,-97.066838,846,2000,8,30,18.455,,3.429,,1.016,
Grand Forks,47.83633,-97.066838,846,2000,8,31,13.21,,3.708,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,1,14.86,,2.591,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,2,13.855,,0.203,,2.54,
Grand Forks,47.83633,-97.066838,846,2000,9,3,15.79,,1.321,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,9,4,17.11,,3.048,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,5,16.36,,4.369,,0.508,
Grand Forks,47.83633,-97.066838,846,2000,9,6,19.615,,5.131,,0.508,
Grand Forks,47.83633,-97.066838,846,2000,9,7,15.575,,7.29,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,8,17.466,,7.823,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,9,22.655,,9.017,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,10,17.985,,8.23,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,11,13.771,,6.325,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,12,15.615,,7.874,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,13,16.495,,5.486,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,14,11.413,,5.029,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,15,11.208,,4.978,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,16,17.74,,5.664,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,17,17.109,,6.02,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,18,18.93,,4.394,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,9,19,14.81,,3.886,,6.35,
Grand Forks,47.83633,-97.066838,846,2000,9,20,7.194,,3.658,,0.762,
Grand Forks,47.83633,-97.066838,846,2000,9,21,6.937,,1.27,,1.778,
Grand Forks,47.83633,-97.066838,846,2000,9,22,6.84,,0.356,,21.59,
Grand Forks,47.83633,-97.066838,846,2000,9,23,4.998,,2.134,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,24,8.174,,3.556,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,25,11.343,,4.521,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,26,8.461,,2.108,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,27,3.777,,0.965,,0.508,
Grand Forks,47.83633,-97.066838,846,2000,9,28,13.168,,4.724,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,29,17.255,,5.588,,0,
Grand Forks,47.83633,-97.066838,846,2000,9,30,17.12,,4.851,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,1,9.063,,1.245,,1.778,
Grand Forks,47.83633,-97.066838,846,2000,10,2,10.933,,3.48,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,3,5.498,,5.004,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,4,3.166,,3.277,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,5,1.987,,2.286,,1.778,
Grand Forks,47.83633,-97.066838,846,2000,10,6,-0.569,,1.524,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,7,0.071,,1.27,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,8,2.405,,3.302,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,9,8.168,,5.283,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,10,10.361,,5.105,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,11,11.904,,5.461,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,12,11.446,,2.819,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,13,11.587,,2.946,,2.794,
Grand Forks,47.83633,-97.066838,846,2000,10,14,3.105,,0.406,,13.208,
Grand Forks,47.83633,-97.066838,846,2000,10,15,5.542,,1.321,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,16,9.588,,1.956,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,17,11.955,,2.515,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,18,10.477,,2.946,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,19,15.169,,3.81,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,20,7.579,,3.277,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,21,8.888,,5.105,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,22,9.1,,2.159,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,23,6.979,,2.337,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,24,9.514,,2.184,,2.286,
Grand Forks,47.83633,-97.066838,846,2000,10,25,17.46,,0.229,,16.51,
Grand Forks,47.83633,-97.066838,846,2000,10,26,9.292,,0.711,,18.542,
Grand Forks,47.83633,-97.066838,846,2000,10,27,2.984,,0.838,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,28,6.467,,0.635,,0,
Grand Forks,47.83633,-97.066838,846,2000,10,29,9.515,,0.279,,18.796,
Grand Forks,47.83633,-97.066838,846,2000,10,30,8.9,,0.127,,0.254,
Grand Forks,47.83633,-97.066838,846,2000,10,31,12.05,,0.406,,0.762,
Grand Forks,47.83633,-97.066838,846,2000,11,1,13.725,,0.559,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,2,6.062,,0.559,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,3,4.059,,1.041,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,4,4.642,,0.94,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,5,6.617,,0.66,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,6,7.742,,0,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,7,2.367,,0.152,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,8,-3.651,,0.33,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,9,-3.957,,0.305,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,10,-4.011,,0.203,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,11,-4.248,,0.127,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,12,-1.971,,0.051,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,13,-7.281,,0.432,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,14,-12.115,,0.457,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,15,-7.554,,0.508,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,16,-5.979,,0.432,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,17,-12.345,,0.406,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,18,-5.569,,0.559,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,19,-5.351,,0.584,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,20,-12.515,,0.406,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,21,-12.805,,0.305,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,22,-12.49,,0.305,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,23,-7.663,,0.279,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,24,-3.843,,0.356,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,25,-5.172,,0.305,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,26,-9.549,,0.229,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,27,-4.197,,0.305,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,28,-5.297,,0.076,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,29,-8.789,,0.61,,,M
Grand Forks,47.83633,-97.066838,846,2000,11,30,-11.086,,0.203,,,M
Grand Forks,47.83633,-97.066838,846,2000,12,1,-11.223,,0.356,,,M
Grand Forks,47.83633,-97.066838,846,2000,12,2,-11.138,,0.559,,,M
Grand Forks,47.83633,-97.066838,846,2000,12,3,-3.449,,0.711,,,M
Grand Forks,47.83633,-97.066838,846,2000,12,4,-9.063,,1.803,,,M
Grand Forks,47.83633,-97.066838,846,2000,12,5,-17.52,,0.533,,,M
